PZT_5P11_1_WH,MODBUS TCP/IP,4x,1581,Уставка верхняя предупредительная
PZT_5P11_1_WL,MODBUS TCP/IP,4x,1583,Уставка нижняя предупредительная
PZT_5P11_1_AL,MODBUS TCP/IP,4x,1585,Уставка нижняя аварийная 
PZT_5P11_1_MAN_VALUE,MODBUS TCP/IP,4x,1587,Значение в режиме эмитации 
PZT_5P11_1_MAN_ON,MODBUS TCP/IP,4x_Bit,1589.0,Включен режим эмитации
PZT_5P11_2_YMIN,MODBUS TCP/IP,4x,1590,Значение MIN (для пересчета)
PZT_5P11_2_YMAX,MODBUS TCP/IP,4x,1592,Значение MAX (для пересчета)
PZT_5P11_2_BREAK_TLD,MODBUS TCP/IP,4x,1594,Порог обрыва
PZT_5P11_2_TF,MODBUS TCP/IP,4x,1596,Постоянная времени фильтра
PZT_5P11_2_AH,MODBUS TCP/IP,4x,1598,Уставка верхняя аварийная
PZT_5P11_2_WH,MODBUS TCP/IP,4x,1600,Уставка верхняя предупредительная
PZT_5P11_2_WL,MODBUS TCP/IP,4x,1602,Уставка нижняя предупредительная
PZT_5P11_2_AL,MODBUS TCP/IP,4x,1604,Уставка нижняя аварийная 
PZT_5P11_2_MAN_VALUE,MODBUS TCP/IP,4x,1606,Значение в режиме эмитации 
PZT_5P11_2_MAN_ON,MODBUS TCP/IP,4x_Bit,1608.0,Включен режим эмитации
